Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,ENCOUNTERS,PROCEDURES
4e6d06da-36ca-32b7-9dcf-3da556f901cc,009f87f0-4bb6-350c-ba41-0b3235a7ca43,Delbert384 Tromp100,M,GENERAL PRACTICE,277 ELLIOT ST,NEWTON UPPER FALLS,MA,024641201,42.3134306,-71.2206105,62,0
3c50f37e-d68b-3856-a03a-972699d23238,9a9bf61e-44d3-32fd-a027-7138369b1716,Sharen57 Weissnat378,F,GENERAL PRACTICE,194 ROCKDALE AVE,WEYMOUTH,MA,021882519,42.2212188,-70.9391625,197,0
68c7ce30-9ebd-318b-a4b3-52d79174856c,4fbf8a6a-261d-3111-a5e0-92e95b4b2818,Fermin479 Paucek755,M,GENERAL PRACTICE,321 FORTUNE BLVD,MILFORD,MA,017571750,42.1590602,-71.4987674,60,0
1fbbf999-45d2-35b1-a9a1-5623af0497e3,fe675917-7b09-3afd-a6e6-128cc4de4734,Chery887 Kohler843,F,GENERAL PRACTICE,319A ALLSTON STREET,BRIGHTON,MA,021357652,42.345093,-71.139804,17,0
4e1e0700-30e9-308d-ab8d-480c56c86e65,bdc3ee76-9cf3-316d-b202-a8da1ea3fa20,Harland508 Rippin620,M,GENERAL PRACTICE,130 RUMFORD AVENUE  SUITE 211,AUBURNDALE,MA,024661370,42.35853505,-71.24125521214887,63,0
aefdea42-8256-32ba-a6c3-3d989fe6cf95,7f08f09e-c5f7-38cd-83ba-ddafedd88a13,Elinore878 Pacocha935,F,GENERAL PRACTICE,133 SALEM ST,REVERE,MA,021511114,42.43833805,-71.01730877599738,41,0
411b8a15-a371-3c67-9980-80f3ad0e1d0c,8e3ca57f-6f74-3d61-9803-ab1424290216,Concha418 Mann644,F,GENERAL PRACTICE,89 MORTON STREET,ANDOVER,MA,018102036,42.6551409,-71.12857340697036,1779,0
f41ec132-77b4-39ca-a725-8eef754c556e,8f4d4f0b-9c98-33e1-b649-c304f3a4c431,Alejandro916 Estévez304,M,GENERAL PRACTICE,25 ORIOL DR,WORCESTER,MA,016051911,42.29596775,-71.7668897446588,1,0
a44e4940-e99c-3f0e-b972-2d107fbbf0ae,5fcff9db-16e4-3e56-aa78-abbc16338097,Margene509 Schamberger479,F,GENERAL PRACTICE,295 VARNUM AVE,WESTFORD,MA,018863513,42.5792583,-71.4378411,982,0
a0333e35-47d0-3a6e-88ac-e35d970301ac,fa09396a-2926-3b21-ad0c-9f6cabbce0eb,Moshe758 Bartoletti50,M,GENERAL PRACTICE,1210 BOSTON PROVIDENCE TPKE,NORWOOD,MA,020625061,42.1714075,-71.1951186,130,0
4571176c-6eb7-347a-b49e-c39a6a38c080,40c01d75-1542-3e0b-8e5f-78d3031beba1,Daysi106 Reynolds644,F,GENERAL PRACTICE,505 PARADISE RD,SALEM,MA,019704267,42.485927,-70.900301,217,0
3356310c-0d98-300b-9bd8-0996e7dfc40b,2617efb0-1afe-3c9c-afbe-2ca94f9c198c,Adrienne302 Jast432,F,GENERAL PRACTICE,140 WOOD RD,WEYMOUTH,MA,021901338,42.2212188,-70.9391625,367,0
b1518554-32ba-385a-b48a-680a37cd600f,fa61a21b-27de-3ba7-bc4a-0d7145bf72a6,Roger751 Rodriguez71,M,GENERAL PRACTICE,100 CUMMINGS CTR,BEVERLY,MA,019156126,42.559237100000004,-70.88594445364896,55,0
1f46c992-b15e-3c78-97f0-13c0b2f65f26,1ddd51d1-7297-3c3b-bad5-98aecd5e4a79,Derrick232 Kub800,M,GENERAL PRACTICE,127 CAMBRIDGE STREET  SUTIE #2B,BURLINGTON,MA,018033735,42.50188325,-71.19559351572005,246,0
fd93f08b-e459-3da8-844c-47740e88b1b1,4cb90b5f-734d-322f-a2f2-776824e1ce35,Lesha323 Emard19,F,GENERAL PRACTICE,770 CONVERSE STREET,LONGMEADOW,MA,011061719,42.0639853,-72.5521444,1,0
33bd33f1-5439-35db-aa50-63d66a9f913e,93c3d861-e05d-33b9-91eb-1768470229d7,Garret233 Thiel172,M,GENERAL PRACTICE,10 CENTENNIAL DR,PEABODY,MA,019607938,42.5261827,-70.9529896,565,0
e5b56297-418d-3bbe-959b-1c7a87ff8e07,2e1eaaf1-ebb0-332c-8921-f48e15b91879,Tambra47 Nolan344,F,GENERAL PRACTICE,2 SEAPORT DRIVE,QUINCY,MA,021711599,42.29287335,-71.03019020136307,64,0
7b38375a-1f1c-307c-8d80-8cb62bbfcfe3,c272e12f-e154-3fee-b05d-b7c0cab2657d,Shasta644 King743,F,GENERAL PRACTICE,800 WASHINGTON ST,NORWOOD,MA,020623487,42.1886973,-71.2005241,2332,0
41282745-20e5-37b6-a482-a6664e37a4bf,ca1c0a76-f601-3a1c-a448-689cd3d56bb1,Luther918 Rippin620,M,GENERAL PRACTICE,96 FOREST STREET,PEABODY,MA,019603907,42.528469349999995,-70.95557442492182,26,0
402891e4-70fb-3e20-802c-31322f025577,8d0f0e66-b1dc-37fd-8b4e-0dcb6b3b446e,Les282 Pollich983,M,GENERAL PRACTICE,200 Springs Rd.,Bedford,MA,01730,42.503376,-71.272644,538,0
5060beae-4ac3-31f4-ba1a-ac42ac207401,b66db758-a205-3227-9cfb-bf19d2c1962d,Eva64 Nevárez403,F,GENERAL PRACTICE,121 HARVARD AVENUE  2ND FL,ALLSTON,MA,021342702,42.35241825,-71.13220132573996,5,0
1409d9cf-446a-36f5-a50d-252c3ebba71b,f6a306cf-7bd6-35f4-a6b7-2d07d273914c,Carolynn568 Von197,F,GENERAL PRACTICE,63 FOUNTAIN ST STE 402,FRAMINGHAM,MA,017026280,42.27595495,-71.42631150114194,484,0
cf0a34a7-91f3-3632-842b-b17ebaaef99c,1e3ca321-fbbb-3546-b9ea-c3761a20324a,Clotilde434 Howe413,F,GENERAL PRACTICE,605 Lincoln Street,Worcester,MA,01605,42.297756,-71.766815,839,0
e8892a30-6997-3dfb-a235-5da43bcfee89,2cf06ddc-4c55-3c91-98f1-fb0188079c27,Alena861 Rolfson709,F,GENERAL PRACTICE,10 VETERANS MEMORIAL DRIVE,MILFORD,MA,017572900,42.14682295,-71.50153080894427,262,0
4bd88345-addf-37fe-be8a-d18db22583e6,02c936e2-3aee-38b2-88a4-81f3689b7bb7,Aaron697 Kohler843,M,GENERAL PRACTICE,120 FISHER AVENUE,BOSTON,MA,021203320,42.3276141,-71.1051603,64,0
5a33d47d-ff68-3db1-ba70-d0e53e11abbb,bb3d48eb-0c30-34f4-8950-790fc984741b,Denis399 Frami345,M,GENERAL PRACTICE,1601 WASHINGTON STREET,BOSTON,MA,021181951,42.3381394,-71.0748562,62,0
962145e0-2fe9-3cf5-9c45-69d7f9d89226,bf556284-7513-3620-a10e-5393183a9a87,Jesus702 Roob72,M,GENERAL PRACTICE,795 MIDDLE ST,FALL RIVER,MA,027211733,41.6924092,-71.16345107025307,1056,0
8cbf31ff-ec3e-3d60-8c70-d51a48a4dea4,e93b27a8-6507-3595-84a5-f899ce23a72d,Faustino767 Sanford861,M,GENERAL PRACTICE,70 EAST STREET,NORTH ANDOVER,MA,018456144,42.6839894,-71.1127065,855,0
db681160-50fc-35f2-9d08-4fea90380077,4ffa4412-1493-3beb-b8f0-6614dde953a4,Sulema841 Ryan260,F,GENERAL PRACTICE,363 HIGHLAND AVENUE,WAREHAM,MA,025715011,41.745636,-70.658192,19753,0
9c133228-3636-373b-baab-351586f5d193,a14e698d-a9ba-3eae-9c8b-682ec726433d,Brian582 Cummerata161,M,GENERAL PRACTICE,776 WESTERN AVE,LYNN,MA,019052408,42.466763,-70.9494939,5822,0
a2f800ad-1a01-3f1f-af17-a5a74e6c236c,69eae27b-7445-3652-bd34-b535abe0b011,Hong136 Schneider199,F,GENERAL PRACTICE,9 BICKNELL ST,QUINCY,MA,021696003,42.252227399999995,-70.96584679278924,556,0
dc10b19a-ae16-3291-893e-ce00bda7d668,d4b9a3f0-210d-3e46-a2c7-e099658ac543,Lucina142 Moen819,F,GENERAL PRACTICE,7000 GREAT MEADOW ROAD,DEDHAM,MA,020264090,42.266408549999994,-71.19518435636284,575,0
5dc948a2-30bc-3542-856b-85ba6e916df0,7f26da64-69ab-3db4-b285-c48c9836a653,Frances376 Hansen121,F,GENERAL PRACTICE,500 WENTWORTH AVE,LOWELL,MA,018524937,42.631409,-71.283668,7,0
a150752e-aa23-3844-9192-fe587bbfafa5,4c1a8ea6-b690-3c28-a02e-ebd82190ee65,Marcos263 Cronin387,M,GENERAL PRACTICE,885 WASHINGTON ST,BOSTON,MA,021111415,42.3479909,-71.064924,30,0
dca57561-4850-3cae-b551-9b9cc5ff8efc,5ba6765a-f335-36b0-9c6a-6bb494c5330d,Pablo44 Solís294,M,GENERAL PRACTICE,31 OLD ROUTE 7,WESTWOOD,MA,020902333,42.2139873,-71.2244987,4948,0
7b192a19-dfdb-39fc-9a2c-14fb6affae3b,b6eeaaf7-1683-3bcb-b6ee-81ce304636ef,Ariane992 Pagac496,F,GENERAL PRACTICE,170 GOVERNORS AVE,MELROSE,MA,021763225,42.4564323,-71.064182,55896,0
4f5d08ac-3710-34df-a1a4-8a99cbb78800,ed5fc1f7-0ecb-3973-a5fc-89f80c6f5c9f,Amalia471 Razo972,F,GENERAL PRACTICE,303 C HAVERHILL STREET,ROWLEY,MA,019692101,42.704962,-70.90837,410,0
d7b6e52b-85b0-3247-9d86-560e33dfb3ba,fda7be6a-eb66-3137-8281-de54c49f3902,Rima243 Kautzer186,F,GENERAL PRACTICE,330 SW CUTOFF,WORCESTER,MA,016042730,42.2247699,-71.76727672496281,13,0
80869cd2-ef3b-3c90-a155-2bb3c73025bd,65eda534-1bdc-3192-8d02-1c3764447790,Shanell37 Hand679,F,GENERAL PRACTICE,1244 BOYLSTON ST,CHESTNUT HILL,MA,024672115,42.3214927,-71.1711481,226,0
b73a3d21-1529-3d84-9ad4-04031ab5e086,14932db8-e179-331d-98ad-dc1c352cb6d3,Wm806 Barrows492,M,GENERAL PRACTICE,743 MAIN ST,MELROSE,MA,021762707,42.460108950000006,-71.06216841036309,53,0
b86a0d97-2227-3152-bb47-532e10579631,d613e441-68e8-3502-8adb-3f770a1276bf,Colin861 Witting912,M,GENERAL PRACTICE,114 WATER ST,MILFORD,MA,017573007,42.13661855,-71.53474614336832,1249,0
e9da06f7-9c74-3d46-a1ec-21a5455aa8b1,b0b89e26-30e3-35d4-af87-29fb529579cf,Tran115 Jakubowski832,F,GENERAL PRACTICE,391 HANOVER ST,FALL RIVER,MA,027205432,41.71019285,-71.14377103194548,53,0
42d5d0a4-8d24-379c-ae24-c32d62d6ceec,ff6d901b-6850-378b-87d0-97a8c499aa43,Lisha487 Ferry570,F,GENERAL PRACTICE,935 WASHINGTON ST,NORWOOD,MA,020623411,42.18396765,-71.2037844209652,178,0
f7060f74-ee05-3928-981c-0820e36ad38f,d3085315-9893-34c7-8889-3a31dc17c2b0,Zachery872 Rau926,M,GENERAL PRACTICE,1428 MAIN ST STE 7,WALPOLE,MA,020811729,42.1325911,-71.2618886,83,0
0fd1b3da-d033-302b-9634-127c5f0dc4ee,f4afdf7f-2ee5-35e1-8495-0ad8bdbb58c7,Marshall526 Abshire638,M,GENERAL PRACTICE,5 HIGH ST STE 205,MEDFORD,MA,021553800,42.4186094,-71.11002086383617,17,0
52702c97-01dc-3495-84e3-c7360b84846c,ace1ac31-036a-38fd-b451-b3b87157c717,María842 Ortiz186,F,GENERAL PRACTICE,170 MORTON ST,BOSTON,MA,021303735,42.299067750000006,-71.10124351911541,286,0
fc7ba6f3-9c2d-3fa6-8743-413412c0afa7,469171e3-f6ec-3258-8e16-7038f6a439c0,Rodger755 Brakus656,M,GENERAL PRACTICE,COUNTRYSIDE DRIVE,MILFORD,MA,017571252,42.1413353,-71.5192019,190,0
7ea04a7d-4366-36fe-84a1-215011e1574e,6da1fb82-e214-3226-b32c-e93faf0c3764,Jacinto644 Hane680,M,GENERAL PRACTICE,1 UNION STREET,LAWRENCE,MA,018401815,42.706184,-71.153288,17,0
47843195-e328-3cba-badd-9985a9e0d5fa,18061fd5-fda8-3e2d-87f0-0f3c87211bcc,Margarite168 Koepp521,F,GENERAL PRACTICE,1493 CAMBRIDGE ST,SOMERVILLE,MA,021431408,42.3875968,-71.0994968,10981,0
0f010e16-39bd-3002-a455-f4c0a54aeffe,c64c848c-0315-3115-87fa-80c360bb6a73,Sondra191 Zieme486,F,GENERAL PRACTICE,142 BERKELEY ST,BOSTON,MA,021164608,42.3489076,-71.0721378,143,0
684c09be-d942-378d-aa6d-ff6c05b1a919,2d368a24-7410-3be2-ab17-da96581aabad,Jesse626 Medhurst46,F,GENERAL PRACTICE,65 WALNUT ST.,WELLESLEY,MA,024812188,42.324730450000004,-71.25364984557581,272,0
8ec3dd38-fb70-3496-8a4c-b857ed674bf2,76281d34-caff-30e0-8545-bcdf33182109,Jane262 Schmeler639,F,GENERAL PRACTICE,500 WILBUR AVENUE,SOMERSET,MA,027252051,41.72075205,-71.16843052114558,5216,0
8b4e2354-55c3-30b6-bbc0-6bf23abe1d4a,b71f6077-fcfe-3cfd-85f3-4169b4df3240,Ivelisse712 O'Reilly797,F,GENERAL PRACTICE,331 MONTVALE AVE,WOBURN,MA,018016592,42.479166000000006,-71.11827360664039,53,0
3763be2a-25aa-3c8b-b905-bbf0de4676b0,06f1d816-dd54-3409-bd94-8dc2745f807c,Yulanda554 Hand679,F,GENERAL PRACTICE,12 KENT WAY  SUITE 210,BYFIELD,MA,019221221,42.75468625,-70.9451078257969,392,0
51fc4c21-9c07-30fa-b901-1dc5a2665cc7,acffdfa8-1383-3929-8c99-e73969491439,Iva908 O'Keefe54,F,GENERAL PRACTICE,1153 CENTRE ST,BOSTON,MA,021303446,42.3017598,-71.12855793387442,939,0
07845e44-c0e2-3aae-a09b-a1f523b08451,45ce6eff-535b-37e2-bed3-1946200aa03f,Sang383 Blanda868,M,GENERAL PRACTICE,309 BELMONT STREET,WORCESTER,MA,016041059,42.280233499999994,-71.7694812367883,713,0
497bc30f-ea56-37d8-bddc-bc1c439e38b7,044e0760-ec11-3452-a46e-8af2bbeec083,Terry864 Towne435,M,GENERAL PRACTICE,90 WEST STREET,WILMINGTON,MA,018873039,42.54038775,-71.13933791916014,4,0
01cb3118-e41e-3506-a062-731e6e4a6952,1e11392b-1278-3e70-93cd-f396cbd0c265,Gino587 Block661,M,GENERAL PRACTICE,115 LINCOLN ST,NATICK,MA,017607700,42.2843753,-71.3441395,1839,0
43780a63-1cbe-37ad-ac1f-7100930d839b,fe30f2b4-9bc8-346e-afba-4455d1766545,Georgetta870 Turner526,F,GENERAL PRACTICE,17 LAFAYETTE AVENUE,CHELSEA,MA,021502010,42.40019115,-71.03050082480353,1344,0
8b345ebb-110b-3790-a742-f94c61904938,6cf8a214-8d57-3267-85e5-7719e15cd63e,Cindie288 Zulauf375,F,GENERAL PRACTICE,170 MORTON STREET,JAMAICA PLAIN,MA,021303735,42.299067750000006,-71.10124351911541,2583,0
382dc77f-fad5-3bcc-8d15-4d20ef3a519e,13161e5b-02d2-3d19-8b48-26ef0becfc83,Janet238 Crooks415,F,GENERAL PRACTICE,165 CAPTAIN'S ROW,CHELSEA,MA,021504019,42.3917638,-71.0328284,463,0
af84f266-cea6-3d98-b5f7-285109491369,0fedae9f-701f-3317-9b2f-69aea2202cdc,Sharron285 Batz141,F,GENERAL PRACTICE,88 EAST NEWTON STREET,WINTHROP,MA,021522715,42.3750976,-70.982827,20718,0
adf43b58-c11c-3453-8c78-f2fe1d8088d8,9043e647-568d-3e87-9fc0-756a416392d3,Alica364 Hartmann983,F,GENERAL PRACTICE,27 CENTENNIAL DR,PEABODY,MA,01960,42.52388415,-70.9519832,598,0
dab929bf-facd-332b-bff7-ecebcabb6f15,21fa25b9-6842-3a3c-bef2-2eb383ad525e,Patrick786 Langosh790,M,GENERAL PRACTICE,180 LOW ST,NEWBURYPORT,MA,019503519,42.815683050000004,-70.89666045994463,2,0
ff65c869-39bd-32dc-98f8-8f8a558ef236,4b7c1695-a178-3e03-8651-51acfd3b8372,Jesusita936 O'Keefe54,F,GENERAL PRACTICE,600 OLD SOMERSET AVE,NORTH DIGHTON,MA,027641824,41.86399,-71.1244904,914,0
739f0d5c-5507-30db-bf57-9ed68051fd35,59b83717-c85e-30fe-bdf7-3717c490afb2,Terica746 Wolff180,F,GENERAL PRACTICE,800 WASHINGTON ST,NORWOOD,MA,020623487,42.1886973,-71.2005241,28,0
f8ba58f6-8024-38a5-8482-c3b9dd9c4c92,0b5f4cda-f9ae-36a8-a94c-ffbf56f45236,Ardath226 Hodkiewicz467,F,GENERAL PRACTICE,210 MARKET ST,NORTH ANDOVER,MA,018451656,42.6839894,-71.1127065,23,0
8df62981-82b0-30e1-a03e-b6467d041312,6adc9d34-9b73-3285-abb7-56e567f1ba26,Candy565 Wunsch504,F,GENERAL PRACTICE,271 NAHANT RD,NAHANT,MA,019081341,42.42554385,-70.91995214383596,22,0
93d85e4d-ea17-3183-9454-66381f90a833,18764c6a-31fe-391c-80ac-6a5b761e06d6,Eleonor544 Doyle959,F,GENERAL PRACTICE,19 OBERY ST,PLYMOUTH,MA,023602129,41.94456995,-70.64966444737888,8,0
16741a47-9a75-37c7-9750-580ef0aca4f9,96e9e829-0b71-3ad3-8b41-60e25b5d47d7,Doyle959 Crooks415,M,GENERAL PRACTICE,111 ORIENT AVE,EAST BOSTON,MA,021281006,42.39055278090538,-71.00587148689957,36,0
3023237b-a032-34d3-941f-ae15c563bf5c,84de2bcf-1b1a-3ce2-9f6d-9e0cb34991f6,Margery365 Rippin620,F,GENERAL PRACTICE,45 DAN RD,WELLESLEY,MA,024813503,42.2964859,-71.2925571,1811,0
bd6ea0b4-aaed-3641-990c-3890648922cd,0f9d1260-db33-3483-b2b6-5483cfcb739c,Lizette501 Lebsack687,F,GENERAL PRACTICE,361 WOODWARD ST,WABAN,MA,024682027,42.326011949999994,-71.2254251580706,3752,0
42c80da9-0fe9-304c-b514-1a93a3b0a1e2,a8679bce-06b4-30a1-81de-83c4a503cbc5,Classie132 Willms744,F,GENERAL PRACTICE,95 CHAPEL ST # 3-D,NORWOOD,MA,020623155,42.194543,-71.1994976,130,0
d85931c6-7936-3534-87d0-cc85d457b62c,5e489fd6-944d-31a8-962e-8f7a8c6e3898,Ema785 Swift555,F,GENERAL PRACTICE,65 WATER ST STE 2,WORCESTER,MA,016045041,42.2569279,-71.7953287,20,0
db209251-8de7-317f-b3b7-48ee7c784322,980d9bfa-a344-3bff-8c02-232dd0e8fd34,Pearlie554 Lakin515,F,GENERAL PRACTICE,100 TRADE CENTER SUITE G-700,WOBURN,MA,018011851,42.4792618,-71.1522766,984,0
d35bff73-0d2f-3f68-9519-3c0e32acfa76,f480acd0-7ef1-350d-aae6-d8e7d53ace57,Carolina179 Contreras711,F,GENERAL PRACTICE,1193 SEA ST,QUINCY,MA,021693544,42.26883395,-70.95264075087945,512,0
bd989eaa-dfc8-3bb0-840e-3e50e46f7a5a,794b1cc2-97be-30a4-83a0-4bf6add43c74,Hugo693 Gutmann970,M,GENERAL PRACTICE,215 THATCHER STREET,BROCKTON,MA,023023949,42.0740963,-70.99660306096918,9,0
aa1b69a9-8506-36d4-a60c-df48c7a63693,440fa4b8-c731-3cf5-81d9-aa3f30a37b95,Joanna347 Abbott774,F,GENERAL PRACTICE,41 & 45 MALL ROAD,PEABODY,MA,019602901,42.5278731,-70.9286609,4554,0
62a0d846-648a-334a-a347-9e9ffa63b913,0fab3c4e-a028-39a6-b15a-be5a88b6aa2a,Miyoko154 Paucek755,F,GENERAL PRACTICE,222 STATE STREET,LUDLOW,MA,010563437,42.15547415,-72.47222226666076,359,0
19dc5e48-9fc4-3b27-8678-1f9f6057cfb3,b0016371-afcb-37a6-8f90-5e3786e7806f,Shella455 Toy286,F,GENERAL PRACTICE,629 SALISBURY ST,WORCESTER,MA,016091120,42.2932691,-71.8390048,2,0
5d361bd4-2a52-31fd-b9e0-07d6f69f2ce3,3b021cb6-4745-3d9d-8436-230055f770bd,Dusty207 Franecki195,M,GENERAL PRACTICE,148 CHESTNUT ST,NEEDHAM,MA,024943238,42.27728075,-71.23665362814043,85531,0
